StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,sonaid,Q99_First Click,Q99_Last Click,Q99_Page Submit,Q99_Click Count,cons_imm_low,cons_imm_med,cons_imm_hi,cons_crim_low,cons_crim_med,cons_crim_hi,lib_imm_low,lib_imm_med ,lib_imm_hi,lib_crim_low,lib_crim_med,lib_crim_hi,online_communities,fact_sm,fact_sm_how,fact_online,fact_online_how,likely_click_1,likely_click_2,likely_click_3,likely_click_4,likely_click_5,likely_click_6,news_trust,effective_comm,discuss,dis_freq_1,past_12_1,past_12_2,past_12_3,past_12_4,past_12_5,past_12_6,social_amt _1,social_amt _2,social_amt _3,social_amt _4,social_amt _5,social_amt _6,social_amt _7,social_why _1,social_why _2,social_why _3,social_why _4,social_why _5,social_why _6,social_why _7,ideology ,party ,newsinterest_1,newsinterest_2,newsinterest_3,newsinterest_4,age,gender,ethnicity,ethnicity_6_TEXT,ethn_most,ethn_most_6_TEXT,comments,id,FL_7_DO,headlines_DO
12/2/2021 8:35,12/2/2021 8:55,IP Address,169.236.78.20,100,1221,TRUE,12/2/2021 8:55,R_UW0Z5kOmXUszkjv,,,,,37.29719543,-120.4638977,anonymous,EN,79117,2.601,2.601,226.457,1,Mostly biased,Somewhat biased,Mostly biased,Neither biased or unbiased,Completely biased,Completely biased,Neither biased or unbiased,Somewhat biased,Neither biased or unbiased,Neither biased or unbiased,Somewhat biased,Completely biased,"Gain information, learn about the news",Very,Search up articles online that are reliable.,Very,Check if the fact check source is reliable. Checking all articles,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat,A little,A lot,No,5,Have,Have,Have,Have,Have,Have,none,2+ hrs/day,none,2+ hrs/day,none,none,under 1 hr/day,catch up with friends,unwind/relax,don't use,entertainment,don't use,don't use,entertainment,4,Democrat,10,10,10,5,18,Female,Asian-American/Pacific Islander,-99,Asian-American/Pacific Islander,-99,N/A,79117,Treatment,cons_imm_low|cons_imm_med|cons_imm_hi|cons_crim_low|cons_crim_med|cons_crim_hi|lib_imm_low|lib_imm_med |lib_imm_hi|lib_crim_low|lib_crim_med|lib_crim_hi
12/2/2021 9:32,12/2/2021 10:01,IP Address,45.29.203.60,100,1744,TRUE,12/2/2021 10:01,R_210xw1GxI08GXM3,,,,,37.32569885,-120.4999008,anonymous,EN,42832,,,,,Somewhat biased,Somewhat biased,Somewhat unbiased,Completely unbiased,Completely biased,Completely biased,Completely unbiased,Somewhat biased,Mostly unbiased,Somewhat biased,Mostly biased,Mostly biased,Communicate with other in your community,Somewhat,visit a credible news site for the whole story,Somewhat,exit the app and visit a news site,Very,Somewhat,Somewhat,A little,Somewhat,Very,A moderate amount,A moderate amount,No,2,Have,Have not,Have,Have,Have,Have,under 1 hr/day,1-2 hrs/day,none,under 1 hr/day,none,none,under 1 hr/day,unwind/relax,catch up with friends,don't use,entertainment,don't use,don't use,entertainment,8,Democrat,7,2,3,1,28,Female,"African-American,Hispanic/Latino",-99,African-American,-99,n/a,42832,BL_1MkFqd4DNpt0Iku,cons_imm_low|cons_imm_med|cons_imm_hi|cons_crim_low|cons_crim_med|cons_crim_hi|lib_imm_low|lib_imm_med |lib_imm_hi|lib_crim_low|lib_crim_med|lib_crim_hi
12/2/2021 10:43,12/2/2021 10:47,IP Address,73.235.35.172,100,253,TRUE,12/2/2021 10:47,R_ZDB5AjLQnehACNb,,,,,37.32569885,-120.4999008,anonymous,EN,79099,,,,,Mostly biased,Somewhat biased,Completely biased,Completely unbiased,Completely biased,Completely biased,Completely unbiased,Mostly biased,Completely unbiased,Completely unbiased,Completely biased,Completely biased,"Gain information, learn about the news",Not at all,,Not at all,,Very,Very,A little,Not at all,Not at all,Somewhat,A little,A little,Yes,2,Have not,Have not,Have,Have,Have,Have,none,1-2 hrs/day,none,none,none,2+ hrs/day,2+ hrs/day,don't use,entertainment,don't use,don't use,don't use,entertainment,entertainment,Right  10,Democrat,5,5,-99,3,31,Male,African-American,-99,African-American,-99,-99,79099,BL_1MkFqd4DNpt0Iku,cons_imm_low|cons_imm_med|cons_imm_hi|cons_crim_low|cons_crim_med|cons_crim_hi|lib_imm_low|lib_imm_med |lib_imm_hi|lib_crim_low|lib_crim_med|lib_crim_hi
12/2/2021 12:17,12/2/2021 12:31,IP Address,169.236.78.22,100,852,TRUE,12/2/2021 12:31,R_25QKhMASC2jws3W,,,,,37.29719543,-120.4638977,anonymous,EN,66709,0,0,300.734,0,Neither biased or unbiased,Mostly unbiased,Somewhat biased,Completely unbiased,Somewhat biased,Completely biased,Mostly unbiased,Somewhat biased,Mostly unbiased,Somewhat biased,Mostly biased,Completely biased,Communicate with those outside of your direct community,Somewhat,googling more articles on the topic,Somewhat,googling a couple more articles on the topic,A little,Somewhat,A little,Not at all,A little,Somewhat,A moderate amount,A moderate amount,Yes,5,Have not,Have not,Have not,Have not,Have,Have not,under 1 hr/day,1-2 hrs/day,1-2 hrs/day,2+ hrs/day,none,none,none,don't use,entertainment,news/gain information,entertainment,don't use,don't use,entertainment,2,Democrat,3,3,1,7,22,Female,Hispanic/Latino,-99,Hispanic/Latino,-99,-99,66709,Treatment,cons_imm_low|cons_imm_med|cons_imm_hi|cons_crim_low|cons_crim_med|cons_crim_hi|lib_imm_low|lib_imm_med |lib_imm_hi|lib_crim_low|lib_crim_med|lib_crim_hi
12/2/2021 12:44,12/2/2021 12:56,IP Address,169.236.78.23,100,677,TRUE,12/2/2021 12:56,R_2QR6tX4gFpkAnod,,,,,37.29719543,-120.4638977,anonymous,EN,79447,,,,,Somewhat biased,Neither biased or unbiased,Completely biased,Neither biased or unbiased,Completely biased,Completely biased,Neither biased or unbiased,Completely biased,Completely biased,Somewhat unbiased,Completely biased,Completely biased,Communicate with other in your community,Somewhat,google it,Somewhat,google it,Very,Very,Somewhat,Very,Somewhat,A little,A lot,A moderate amount,Yes,3,Have,Have not,Have not,Have,Have,Have,none,2+ hrs/day,none,2+ hrs/day,none,none,2+ hrs/day,don't use,catch up with friends,don't use,unwind/relax,don't use,don't use,entertainment,6,Republican,6,3,0,0,19,Male,"Caucasian,Hispanic/Latino",-99,Hispanic/Latino,-99,-99,79447,BL_1MkFqd4DNpt0Iku,cons_imm_low|cons_imm_med|cons_imm_hi|cons_crim_low|cons_crim_med|cons_crim_hi|lib_imm_low|lib_imm_med |lib_imm_hi|lib_crim_low|lib_crim_med|lib_crim_hi
12/2/2021 12:53,12/2/2021 13:14,IP Address,169.236.78.22,100,1239,TRUE,12/2/2021 13:14,R_2V8iuPKBAgau54c,,,,,37.29719543,-120.4638977,anonymous,EN,79189,,,,,Somewhat biased,Somewhat biased,Somewhat biased,Somewhat unbiased,Somewhat unbiased,Mostly unbiased,Somewhat biased,Somewhat unbiased,Mostly unbiased,Mostly unbiased,Mostly unbiased,Somewhat unbiased,"Gain information, learn about the news",Somewhat,"injustice, I look further into the situation.",Somewhat,I inform myself more into the situation.,A little,Very,Somewhat,Somewhat,A little,A little,A moderate amount,A moderate amount,Yes,3,Have,Have not,Have not,Have not,Have,Have,1-2 hrs/day,2+ hrs/day,under 1 hr/day,1-2 hrs/day,none,none,2+ hrs/day,news/gain information,unwind/relax,unwind/relax,unwind/relax,don't use,don't use,unwind/relax,5,Democrat,5,4,3,1,18,Female,Hispanic/Latino,-99,Hispanic/Latino,-99,Not at all.,79189,BL_1MkFqd4DNpt0Iku,cons_imm_low|cons_imm_med|cons_imm_hi|cons_crim_low|cons_crim_med|cons_crim_hi|lib_imm_low|lib_imm_med |lib_imm_hi|lib_crim_low|lib_crim_med|lib_crim_hi
12/2/2021 13:09,12/2/2021 13:19,IP Address,169.236.78.21,100,590,TRUE,12/2/2021 13:19,R_20ZLea8sVvDhF4x,,,,,37.29719543,-120.4638977,anonymous,EN,79576,,,,,Mostly unbiased,Completely unbiased,Somewhat biased,Somewhat unbiased,Somewhat biased,Completely biased,Mostly unbiased,Somewhat biased,Mostly unbiased,Completely unbiased,Mostly unbiased,Mostly unbiased,Communicate with other in your community,A little,"I don't mostly, just people who are uninformed about most information I will let them know what happens",A little,I don't do much just people who are a little uninformed that don't know all the information.,Extremely,Extremely,Very,A little,Somewhat,Very,A moderate amount,A little,No,-99,Have,Have not,Have,Have not,Have,Have,none,2+ hrs/day,2+ hrs/day,2+ hrs/day,none,none,2+ hrs/day,catch up with friends,unwind/relax,entertainment,entertainment,don't use,news/gain information,entertainment,4,Democrat,2,5,4,6,19,Male,Asian-American/Pacific Islander,-99,Asian-American/Pacific Islander,-99,-99,79576,BL_1MkFqd4DNpt0Iku,cons_imm_low|cons_imm_med|cons_imm_hi|cons_crim_low|cons_crim_med|cons_crim_hi|lib_imm_low|lib_imm_med |lib_imm_hi|lib_crim_low|lib_crim_med|lib_crim_hi
12/2/2021 13:32,12/2/2021 13:36,IP Address,169.236.78.21,100,248,TRUE,12/2/2021 13:36,R_27rtEpiSXjPNGu1,,,,,37.29719543,-120.4638977,anonymous,EN,75718,,,,,Neither biased or unbiased,Mostly biased,Completely biased,Completely biased,Completely biased,Completely biased,Somewhat biased,Neither biased or unbiased,Neither biased or unbiased,Neither biased or unbiased,Completely biased,Completely biased,Communicate with other in your community,Somewhat,mkaing sure other news site say the same things,Somewhat,searching through other media sites,Somewhat,Somewhat,Somewhat,A little,A little,A little,A moderate amount,A moderate amount,Yes,3,Have not,Have not,Have not,Have not,Have,Have,none,none,under 1 hr/day,2+ hrs/day,none,none,2+ hrs/day,don't use,don't use,catch up with friends,entertainment,-99,don't use,entertainment,Left  1,Democrat,7,6,1,6,20,Female,Hispanic/Latino,-99,Hispanic/Latino,-99,no,75718,BL_1MkFqd4DNpt0Iku,cons_imm_low|cons_imm_med|cons_imm_hi|cons_crim_low|cons_crim_med|cons_crim_hi|lib_imm_low|lib_imm_med |lib_imm_hi|lib_crim_low|lib_crim_med|lib_crim_hi
12/2/2021 13:26,12/2/2021 13:38,IP Address,169.236.78.22,100,713,TRUE,12/2/2021 13:38,R_1gMDGR13r0qL3Q2,,,,,37.29719543,-120.4638977,anonymous,EN,78856,3.057,398.432,399.049,8,Somewhat biased,Somewhat unbiased,Mostly biased,Neither biased or unbiased,Mostly biased,Mostly biased,Somewhat biased,Somewhat biased,Somewhat unbiased,Somewhat unbiased,Mostly unbiased,Completely biased,"Gain information, learn about the news",Somewhat,Look for primary resources on the internet. ,Somewhat,Go on the internet to look for primary resources. ,Very,Very,A little,Not at all,Not at all,A little,A little,A little,No,0,Have not,Have not,Have not,Have,Have,Have not,none,under 1 hr/day,under 1 hr/day,under 1 hr/day,none,under 1 hr/day,none,don't use,unwind/relax,unwind/relax,entertainment,don't use,unwind/relax,don't use,3,Democrat,3,1,-99,-99,20,Male,Hispanic/Latino,-99,Hispanic/Latino,-99,-99,78856,Treatment,cons_imm_low|cons_imm_med|cons_imm_hi|cons_crim_low|cons_crim_med|cons_crim_hi|lib_imm_low|lib_imm_med |lib_imm_hi|lib_crim_low|lib_crim_med|lib_crim_hi
12/2/2021 13:34,12/2/2021 13:40,IP Address,169.236.78.20,100,362,TRUE,12/2/2021 13:40,R_sEWb3UE3UUFlrUd,,,,,37.29719543,-120.4638977,anonymous,EN,79837,,,,,Neither biased or unbiased,Neither biased or unbiased,Somewhat biased,Completely biased,Completely biased,Completely biased,Neither biased or unbiased,Neither biased or unbiased,Somewhat biased,Neither biased or unbiased,Neither biased or unbiased,Completely biased,Share your personal viewpoints on issues,Extremely,I try to look up a research paper or go to an unbiased news source. Its hard but I generally make my own assumptions.,Extremely,Look at reliable news sources,Not at all,Not at all,A little,A little,A little,A little,A little,A lot,No,0,Have not,Have not,Have,Have,Have,Have not,under 1 hr/day,under 1 hr/day,2+ hrs/day,2+ hrs/day,none,under 1 hr/day,under 1 hr/day,catch up with friends,catch up with friends,catch up with friends,catch up with friends,don't use,unwind/relax,unwind/relax,5,Independent,-99,-99,-99,-99,22,Female,Hispanic/Latino,-99,Hispanic/Latino,-99,I do not engage in the news often because it gives me anxiety.,79837,BL_1MkFqd4DNpt0Iku,cons_imm_low|cons_imm_med|cons_imm_hi|cons_crim_low|cons_crim_med|cons_crim_hi|lib_imm_low|lib_imm_med |lib_imm_hi|lib_crim_low|lib_crim_med|lib_crim_hi
12/2/2021 13:25,12/2/2021 14:02,IP Address,169.236.78.25,100,2196,TRUE,12/2/2021 14:02,R_To1RtBjjYhQ2uml,,,,,37.29719543,-120.4638977,anonymous,EN,100363722,16.205,1064.406,1064.782,6,Completely biased,Completely biased,Somewhat biased,Neither biased or unbiased,Neither biased or unbiased,Somewhat biased,Neither biased or unbiased,Somewhat biased,Neither biased or unbiased,Neither biased or unbiased,Somewhat biased,Neither biased or unbiased,Communicate with other in your community,A little,i really dont,Not at all,,Very,Very,A little,A little,A little,A little,A little,A moderate amount,Yes,1,Have,Have not,Have not,Have not,Have not,Have,none,2+ hrs/day,none,none,none,none,under 1 hr/day,catch up with friends,don't use,don't use,don't use,don't use,don't use,entertainment,5,Independent,1,-99,-99,-99,19,Female,Hispanic/Latino,-99,Hispanic/Latino,-99,-99,79852,Treatment,cons_imm_low|cons_imm_med|cons_imm_hi|cons_crim_low|cons_crim_med|cons_crim_hi|lib_imm_low|lib_imm_med |lib_imm_hi|lib_crim_low|lib_crim_med|lib_crim_hi
12/2/2021 14:40,12/2/2021 14:45,IP Address,169.236.78.23,100,332,TRUE,12/2/2021 14:45,R_AhxeKyxqXOpk4gh,,,,,37.29719543,-120.4638977,anonymous,EN,78154,,,,,Somewhat unbiased,Neither biased or unbiased,Somewhat biased,Somewhat biased,Somewhat biased,Somewhat biased,Neither biased or unbiased,Neither biased or unbiased,Neither biased or unbiased,Neither biased or unbiased,Neither biased or unbiased,Neither biased or unbiased,Communicate with those outside of your direct community,Very,google and other sources.,Very,google,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat,A moderate amount,A moderate amount,Yes,0,Have,Have not,Have not,Have,Have not,Have,under 1 hr/day,1-2 hrs/day,under 1 hr/day,under 1 hr/day,under 1 hr/day,under 1 hr/day,1-2 hrs/day,catch up with friends,unwind/relax,catch up with friends,entertainment,-99,don't use,entertainment,5,Democrat,-99,-99,-99,2,19,Female,Hispanic/Latino,-99,Hispanic/Latino,-99,"N/A
",78154,BL_1MkFqd4DNpt0Iku,cons_imm_low|cons_imm_med|cons_imm_hi|cons_crim_low|cons_crim_med|cons_crim_hi|lib_imm_low|lib_imm_med |lib_imm_hi|lib_crim_low|lib_crim_med|lib_crim_hi
12/2/2021 14:53,12/2/2021 15:04,IP Address,169.236.78.22,100,677,TRUE,12/2/2021 15:04,R_WvanOG7406iJsFr,,,,,37.29719543,-120.4638977,anonymous,EN,79822,,,,,Somewhat biased,Somewhat biased,Mostly biased,Neither biased or unbiased,Completely biased,Mostly biased,Somewhat biased,Mostly biased,Somewhat biased,Completely unbiased,Neither biased or unbiased,Somewhat biased,Share your personal viewpoints on issues,Very,google,Very,google,Very,Very,Somewhat,Somewhat,Very,A little,A moderate amount,A moderate amount,Yes,6,Have not,Have not,Have,Have,Have,Have not,under 1 hr/day,2+ hrs/day,none,none,none,none,1-2 hrs/day,catch up with friends,unwind/relax,don't use,don't use,don't use,don't use,entertainment,4,Democrat,4,7,7,6,20,Female,Asian-American/Pacific Islander,-99,Asian-American/Pacific Islander,-99,-99,79822,BL_1MkFqd4DNpt0Iku,cons_imm_low|cons_imm_med|cons_imm_hi|cons_crim_low|cons_crim_med|cons_crim_hi|lib_imm_low|lib_imm_med |lib_imm_hi|lib_crim_low|lib_crim_med|lib_crim_hi
12/2/2021 15:16,12/2/2021 15:23,IP Address,98.208.25.164,100,420,TRUE,12/2/2021 15:23,R_UPAWtvW7KcVdvdD,,,,,37.32569885,-120.4999008,anonymous,EN,71716,10.901,10.901,231.117,1,Somewhat biased,Somewhat biased,Somewhat biased,Somewhat biased,Somewhat biased,Somewhat biased,Somewhat biased,Somewhat biased,Somewhat biased,Somewhat biased,Somewhat biased,Somewhat biased,"Gain information, learn about the news",Extremely,Other sources,Extremely,other sources,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,None at all,A great deal,No,-99,Have not,Have not,Have not,Have not,Have not,Have not,none,none,none,none,none,none,none,don't use,don't use,don't use,don't use,don't use,don't use,don't use,5,Independent,-99,-99,-99,-99,21,Female,Caucasian,-99,Caucasian,-99,-99,71716,Treatment,cons_imm_low|cons_imm_med|cons_imm_hi|cons_crim_low|cons_crim_med|cons_crim_hi|lib_imm_low|lib_imm_med |lib_imm_hi|lib_crim_low|lib_crim_med|lib_crim_hi
12/2/2021 15:27,12/2/2021 15:37,IP Address,169.236.78.20,100,590,TRUE,12/2/2021 15:37,R_3m4DSWNuZpk6Zle,,,,,37.29719543,-120.4638977,anonymous,EN,78124,0,0,223.139,0,Somewhat biased,Somewhat biased,Mostly biased,Neither biased or unbiased,Completely biased,Mostly biased,Somewhat unbiased,Somewhat biased,Somewhat biased,Mostly biased,Somewhat biased,Neither biased or unbiased,Communicate with other in your community,A little,Probably a google search.,A little,Research via google.,A little,Somewhat,Somewhat,Somewhat,Very,Extremely,A moderate amount,A moderate amount,-99,6,Have not,Have not,Have not,Have,Have,Have,none,1-2 hrs/day,none,1-2 hrs/day,none,none,none,don't use,catch up with friends,don't use,entertainment,don't use,don't use,don't use,3,Democrat,8,7,6,5,19,Female,Caucasian,-99,Caucasian,-99,-99,78124,Treatment,cons_imm_low|cons_imm_med|cons_imm_hi|cons_crim_low|cons_crim_med|cons_crim_hi|lib_imm_low|lib_imm_med |lib_imm_hi|lib_crim_low|lib_crim_med|lib_crim_hi
12/2/2021 14:29,12/2/2021 15:52,IP Address,73.151.192.87,100,4958,TRUE,12/2/2021 15:52,R_vxkIrTXrHMVJB1T,,,,,37.32569885,-120.4999008,anonymous,EN,71227,6.427,144.088,336.701,14,Completely unbiased,Completely unbiased,Somewhat biased,Neither biased or unbiased,Mostly biased,Completely biased,Somewhat biased,Somewhat biased,Somewhat biased,Neither biased or unbiased,Mostly biased,Completely biased,Share your personal viewpoints on issues,Somewhat,Just google related terms,A little,Google,Very,Somewhat,Extremely,A little,A little,A little,None at all,None at all,Yes,3,Have not,Have not,Have not,Have not,Have,Have,under 1 hr/day,1-2 hrs/day,2+ hrs/day,2+ hrs/day,none,none,2+ hrs/day,catch up with friends,catch up with friends,news/gain information,entertainment,don't use,don't use,entertainment,5,Democrat,7,6,9,8,21,Female,Hispanic/Latino,-99,Hispanic/Latino,-99,Some of the headlines would not download completely so for some I just went off of what I could see. ,71227,Treatment,cons_imm_low|cons_imm_med|cons_imm_hi|cons_crim_low|cons_crim_med|cons_crim_hi|lib_imm_low|lib_imm_med |lib_imm_hi|lib_crim_low|lib_crim_med|lib_crim_hi
12/2/2021 16:07,12/2/2021 16:15,IP Address,73.90.140.207,100,478,TRUE,12/2/2021 16:15,R_1mJyvQE89WFojux,,,,,37.29719543,-120.4638977,anonymous,EN,73078,,,,,Neither biased or unbiased,Completely unbiased,Neither biased or unbiased,Completely unbiased,Somewhat biased,Completely biased,Completely unbiased,Somewhat biased,Neither biased or unbiased,Completely unbiased,Somewhat biased,Mostly biased,Communicate with other in your community,Somewhat,Check multiple sources,Very,check multiple sources,Extremely,Extremely,Very,A little,Somewhat,A little,A moderate amount,A little,Yes,1,Have,Have not,Have not,Have,Have,Have,none,1-2 hrs/day,none,1-2 hrs/day,none,none,none,don't use,unwind/relax,don't use,unwind/relax,don't use,don't use,news/gain information,4,Democrat,6,5,5,5,21,Male,Hispanic/Latino,-99,Hispanic/Latino,-99,n/a,73078,BL_1MkFqd4DNpt0Iku,cons_imm_low|cons_imm_med|cons_imm_hi|cons_crim_low|cons_crim_med|cons_crim_hi|lib_imm_low|lib_imm_med |lib_imm_hi|lib_crim_low|lib_crim_med|lib_crim_hi
12/2/2021 16:55,12/2/2021 17:06,IP Address,45.50.67.13,100,636,TRUE,12/2/2021 17:06,R_2y7AOPFUJUsorWZ,,,,,33.82060242,-118.0339966,anonymous,EN,78364,2.25,2.25,220.748,1,Somewhat biased,Completely biased,Somewhat biased,Neither biased or unbiased,Mostly biased,Completely biased,Completely unbiased,Mostly biased,Neither biased or unbiased,Mostly biased,Mostly biased,Somewhat biased,Communicate with other in your community,Extremely,I check other headlines and compare. Ill check Snopes (I think that's what its called). If there's video footage Ill watch and make a decision for myself. ,Extremely,Ill check Snopes and ill check other headlines. Ill scroll through comments and try to see the different perspectives. ,Somewhat,A little,Somewhat,Somewhat,Very,Very,A little,A little,Yes,7,Have,Have not,Have,Have,Have,Have,under 1 hr/day,2+ hrs/day,2+ hrs/day,2+ hrs/day,none,1-2 hrs/day,1-2 hrs/day,entertainment,entertainment,entertainment,entertainment,don't use,news/gain information,news/gain information,Left  1,Democrat,8,10,10,10,20,Female,"Caucasian,Asian-American/Pacific Islander",-99,Asian-American/Pacific Islander,-99,-99,78364,Treatment,cons_imm_low|cons_imm_med|cons_imm_hi|cons_crim_low|cons_crim_med|cons_crim_hi|lib_imm_low|lib_imm_med |lib_imm_hi|lib_crim_low|lib_crim_med|lib_crim_hi
12/2/2021 17:44,12/2/2021 17:53,IP Address,104.222.30.98,100,567,TRUE,12/2/2021 17:53,R_1FzuHXEQ0FCb5Pr,,,,,37.29719543,-120.4638977,anonymous,EN,78634,,,,,Mostly unbiased,Somewhat biased,Somewhat biased,Mostly unbiased,Completely biased,Completely biased,Somewhat biased,Somewhat unbiased,Mostly biased,Mostly biased,Somewhat biased,Mostly biased,Communicate with other in your community,Somewhat,"do a Google search and look for articles from more reliable sources (AP, Reuters, etc)",Somewhat,search for articles from more reliable sources,Very,Very,Somewhat,A little,A little,A little,A moderate amount,A little,Yes,5,Have,Have not,Have,Have,Have,Have,under 1 hr/day,1-2 hrs/day,1-2 hrs/day,2+ hrs/day,none,none,under 1 hr/day,catch up with friends,catch up with friends,entertainment,entertainment,don't use,don't use,entertainment,2,Democrat,7,5,3,8,19,Female,"Caucasian,Asian-American/Pacific Islander",-99,Asian-American/Pacific Islander,-99,-99,78634,BL_1MkFqd4DNpt0Iku,cons_imm_low|cons_imm_med|cons_imm_hi|cons_crim_low|cons_crim_med|cons_crim_hi|lib_imm_low|lib_imm_med |lib_imm_hi|lib_crim_low|lib_crim_med|lib_crim_hi
12/2/2021 18:08,12/2/2021 18:20,IP Address,169.236.78.20,100,713,TRUE,12/2/2021 18:20,R_31j8YZ2p3hEdt2E,,,,,37.29719543,-120.4638977,anonymous,EN,u2pKaU7m,0,0,249.145,0,Somewhat biased,Mostly biased,Mostly biased,Completely biased,Completely biased,Mostly biased,Somewhat biased,Somewhat biased,Neither biased or unbiased,Completely biased,Mostly biased,Completely biased,Communicate with other in your community,Somewhat,I google the facts ,Somewhat,I read articles or look at videos of what happened ,Very,Very,Very,Somewhat,Somewhat,Somewhat,A little,A little,Yes,3,Have not,Have not,Have not,Have not,Have,Have,none,1-2 hrs/day,under 1 hr/day,under 1 hr/day,none,none,none,don't use,entertainment,entertainment,entertainment,don't use,don't use,don't use,5,Independent,7,4,2,2,20,Female,Other,Punjabi ,Other,Punjabi ,"No, thank you. ",79879,Treatment,cons_imm_low|cons_imm_med|cons_imm_hi|cons_crim_low|cons_crim_med|cons_crim_hi|lib_imm_low|lib_imm_med |lib_imm_hi|lib_crim_low|lib_crim_med|lib_crim_hi
12/2/2021 18:22,12/2/2021 18:29,IP Address,169.236.78.22,100,436,TRUE,12/2/2021 18:29,R_2YWALt8eSwt5jCI,,,,,37.29719543,-120.4638977,anonymous,EN,79582,,,,,Neither biased or unbiased,Somewhat biased,Mostly biased,Neither biased or unbiased,Mostly biased,Somewhat unbiased,Neither biased or unbiased,Neither biased or unbiased,Somewhat biased,Neither biased or unbiased,Neither biased or unbiased,Neither biased or unbiased,Communicate with other in your community,Somewhat,i use google and see how credible the sources are such as being biased.,Somewhat,google,A little,Not at all,Not at all,Not at all,Not at all,Not at all,None at all,None at all,No,-99,Have not,Have not,Have not,Have not,Have not,Have not,under 1 hr/day,2+ hrs/day,none,2+ hrs/day,none,none,2+ hrs/day,unwind/relax,entertainment,don't use,entertainment,don't use,don't use,entertainment,5,Independent,-99,-99,-99,10,20,Female,Caucasian,-99,Caucasian,-99,-99,79582,BL_1MkFqd4DNpt0Iku,cons_imm_low|cons_imm_med|cons_imm_hi|cons_crim_low|cons_crim_med|cons_crim_hi|lib_imm_low|lib_imm_med |lib_imm_hi|lib_crim_low|lib_crim_med|lib_crim_hi
12/2/2021 18:31,12/2/2021 18:37,IP Address,169.236.78.22,100,330,TRUE,12/2/2021 18:37,R_3081coZrrVi5wdL,,,,,37.29719543,-120.4638977,anonymous,EN,76753,,,,,Mostly unbiased,Neither biased or unbiased,Somewhat biased,Completely biased,Completely biased,Mostly biased,Neither biased or unbiased,Mostly biased,Neither biased or unbiased,Neither biased or unbiased,Somewhat biased,Mostly biased,Communicate with other in your community,Very,"If I see it on social media, I look it up on google so I can make sure information is real or accurate",Somewhat,I check on google,Very,Somewhat,Not at all,Not at all,Not at all,Not at all,A little,A little,No,1,Have not,Have not,Have not,Have,Have,Have,none,1-2 hrs/day,under 1 hr/day,2+ hrs/day,none,none,under 1 hr/day,don't use,entertainment,entertainment,entertainment,don't use,don't use,entertainment,5,-99,6,4,8,7,19,Female,Hispanic/Latino,-99,Hispanic/Latino,-99,-99,76753,BL_1MkFqd4DNpt0Iku,cons_imm_low|cons_imm_med|cons_imm_hi|cons_crim_low|cons_crim_med|cons_crim_hi|lib_imm_low|lib_imm_med |lib_imm_hi|lib_crim_low|lib_crim_med|lib_crim_hi
12/2/2021 19:20,12/2/2021 19:29,IP Address,162.224.95.249,100,560,TRUE,12/2/2021 19:29,R_0dlQ5jYA23hrdRf,,,,,37.32569885,-120.4999008,anonymous,EN,69679,0,0,215.089,0,Neither biased or unbiased,Somewhat biased,Somewhat biased,Mostly unbiased,Completely biased,Somewhat biased,Neither biased or unbiased,Somewhat unbiased,Somewhat unbiased,Neither biased or unbiased,Somewhat biased,Somewhat biased,"Gain information, learn about the news",A little,"if its real, accuate and the date ",A little,go on google or twitter to see if its a headline ,Very,Very,Somewhat,Very,Somewhat,A little,A lot,A moderate amount,Yes,4,Have,Have not,Have,Have,Have,Have,1-2 hrs/day,2+ hrs/day,2+ hrs/day,2+ hrs/day,none,none,2+ hrs/day,catch up with friends,entertainment,entertainment,entertainment,don't use,don't use,unwind/relax,8,Democrat,8,6,6,5,21,Female,Hispanic/Latino,-99,Caucasian,-99,-99,69679,Treatment,cons_imm_low|cons_imm_med|cons_imm_hi|cons_crim_low|cons_crim_med|cons_crim_hi|lib_imm_low|lib_imm_med |lib_imm_hi|lib_crim_low|lib_crim_med|lib_crim_hi
